,기간,해장국,순두부찌개,삼겹살,짜장면,치킨,라면,김치찌개,부대찌개,간장게장,떡볶이,곱창,삼계탕,비빔밥,김밥,감자탕,해물파전,짬뽕,순대,콩국수,칼국수,설렁탕,떡국,된장찌개,갈비,춘천 닭갈비,보쌈,아귀찜,잡채,두부김치,호박죽,계란찜,냉면,도토리묵,추어탕,불고기,낙지볶음,빙수
195,2021-07-15,6.14634,8.2317,19.93902,7.28048,38.32926,20.313006748872496,9.17479291650487,15.036582172851771,14.943088554501024,28.280512105263163,31.902497050706035,34.07322440949936,7.004064232991015,24.223571208733045,12.495928532695874,2.390239102728141,6.764221993221778,5.398368631681866,20.939019395248195,9.53657524886519,5.077230141550152,1.7804683865074111,8.32112717229619,4.276405884851669,9.528422108997344,10.98373213962116,1.8129932557549717,8.951233212689036,3.219518082322577,1.4512155066293415,11.995932104687215,39.12601781260502,2.8617828226143827,9.25609213253376,3.552837624299425,11.341460559558223,9.34958906129765
196,2021-07-16,6.09756,7.29268,19.89837,6.8252,51.86178,20.605692573183244,8.739831922433634,15.82113557499029,12.052841735021357,28.68705118421053,28.26832510590501,32.02445440629012,5.894304714377407,26.097557708761133,13.495928425467643,2.4105618859935465,6.699183740430287,5.2154470159372375,22.804876464123602,9.9674714241337,4.878039395248189,1.7397945740364342,7.902406982589962,4.642266420474875,9.98369982353971,12.207326205572713,1.8292602758010215,9.727630657178237,3.2520254988139463,1.1544674323062791,11.995932104687215,36.71951524830999,2.3943027010084044,9.719506530950824,3.4268223420886463,12.134143274437285,9.357719861041932
197,2021-07-17,9.90243,8.83333,23.71951,8.8943,59.87804,14.475606526156628,9.402433188121647,17.37398186213075,13.121948960828506,30.784612865853664,30.353699788189992,37.0203815661104,5.825201370346599,31.138209422078532,17.406497057502545,3.186984431134884,8.093489735874023,4.670737662117644,23.54877656424516,13.353666954366886,6.207321675582673,1.971529341280898,9.886172335320223,6.86991162673853,13.32111247828503,15.857741348868899,2.138200538672316,10.402432441281634,3.195104240453137,1.4471494897852626,13.682922493295974,36.7642261860317,2.4065007515406442,10.707313903101946,3.878042963654406,14.48780144260675,12.589426873110066
198,2021-07-18,13.84959,14.60975,24.95934,9.63414,55.13008,13.808939260147557,12.638209899495198,20.361788300282228,15.394306581561175,35.46752197047497,25.43906297175867,40.9228422207959,6.670734512195122,32.66666182610052,19.69918234646328,3.2886117133173967,10.62194871559553,5.117879389493403,31.483726684508472,17.05689832441733,7.300819455086234,2.276379158197639,11.548744986563745,7.613818539596988,14.491849890150046,15.04878324068687,2.256089842704899,8.569104671410882,3.272365929771691,1.5365815302708006,16.0040641164706,44.15853702556485,2.6382078039215937,11.540645771172183,4.077228175268366,16.613819022822383,15.2357696044225
199,2021-07-19,6.02439,16.80487,21.31707,7.29268,37.49593,14.146340635546984,11.126013163122352,17.14634159051398,13.516256919984466,29.01225623876765,28.414656460205393,38.410616793966625,6.422757467907575,24.4837375857545,13.20731282504572,3.410561778765315,7.097553063169787,5.386178572988907,18.62194152713265,11.028454520972678,5.020335341499651,1.7072718261888997,10.723571959409565,5.012161733086685,10.170726001324594,10.288616548160746,1.5731678603788413,8.589418478767898,3.4796572850557226,1.4837334763398715,14.1707276166013,25.83333455568629,2.7113757770308116,8.626010875949627,4.284546609391731,12.142271651416449,6.922758540959882
200,2021-07-20,5.99186,15.64227,21.38617,7.16666,40.02845,12.483736728771534,9.585361392797408,16.84959325002983,11.613818224776722,28.46751047175867,25.56102032734275,66.28874911424904,6.756087188703466,25.008126876937194,13.829266178343394,2.5203156083111242,6.707310180565352,5.186987826686945,20.089417103404134,10.20325592496462,5.422772327517866,1.8332872852673172,9.536573173620786,5.085358293405196,9.223572292080604,10.18292085326252,1.4552785563462587,8.817076888610403,3.422762650295643,1.5284494965826405,13.272356442465005,31.243901849766555,2.5853597499906646,11.49593121810887,4.15446592730881,11.930890240186063,8.34552251242308
201,2021-07-21,5.97967,12.52845,20.01219,6.35365,80.74796,10.46747441360774,7.902434452711981,13.138209477965088,12.036581217884779,25.130107249679074,22.723589845956354,303.1754929428756,5.7764096919127095,23.418692757263496,13.869911744874205,1.894299034945918,6.84145658914361,4.585360094366768,21.097560893606907,9.674792123252278,6.1707279210537145,1.4755778142675529,7.552807820890523,5.4593291383287275,10.300776237391615,13.032524710200065,1.8373804740236817,7.768293385052241,2.5691035164878886,1.2764174425023467,10.752030819141012,34.21138259299719,2.7235738275630514,17.2520310791508,3.9877990691417393,11.443085865301274,10.410563940086837
202,2021-07-22,6.25609,13.48373,18.88617,6.95934,44.00813,10.447151380297761,9.077229813685399,15.085363724261509,10.451213896471161,26.260178433889603,23.67889334403081,51.50417165275995,6.13005107830552,25.63820667036993,13.195116481915381,1.7967416557586802,6.508125519195602,4.955282397720399,23.46747806835866,10.235770607629204,5.134148520050736,1.5406233099626228,8.467438782286981,5.142252724476824,10.987788719178447,11.308939422538502,1.4105509071198044,8.49998980391572,3.239831889679592,1.4105655032306532,11.475609011671365,35.89431204728292,2.7479648461064756,9.589425848867904,4.1056835516082355,12.215444003584752,10.378045586639946
203,2021-07-23,6.11382,12.73577,20.26829,6.72357,49.94715,9.666663978480303,8.80893999130101,15.085363724261509,10.321133243526193,25.845558369704754,22.264240436456998,34.780550863286265,5.626016004492939,27.7886124276896,14.711379225734778,2.1300727257066887,6.825197025945737,4.926823208470108,19.650409941307043,9.902442058804532,5.024390834913943,1.5934829640456458,8.284528892136937,5.276378492855566,10.410530322546265,10.544708963582927,1.8861815341618304,9.833326352076465,3.2073244731882222,1.1504014154622002,11.313003915555553,37.83333448997197,2.475607790326837,9.02845154457993,3.910561317101295,11.081296772627262,10.29267945762034
204,2021-07-24,9.39837,14.37804,23.26016,8.55284,62.31707,9.040646263238843,9.837394182192883,18.158535264269275,10.560971516106148,28.430949473684212,21.959390728498075,32.06507773748396,5.272330937098845,33.235773269737045,17.59755527873723,2.150402191899837,8.268288393910835,5.280476381266405,24.731707404913887,14.0853534173454,6.455272656656469,1.821101443655271,9.1747881703093,6.91462021619811,13.434942095751403,13.922764671410883,2.418706795963936,10.00406350355816,3.162596823961768,1.3048744778898507,13.004060321008394,45.528459420672256,2.479668724649862,10.207313328600733,4.016254445481607,14.03251784393397,15.589427897352229
205,2021-07-25,12.86178,17.1504,24.10569,8.81707,71.72357,10.609753067515884,12.357722076147628,20.63008160681428,12.304874524416832,33.80087336649551,23.813037698973044,31.065088575096283,6.2195097689345324,37.142271998776664,19.15447027201518,3.341460305906291,10.288610962719778,5.28455545313078,27.979662482309905,17.609742243515587,7.032520271590729,2.1422533898188965,11.317050974642397,7.19917388220248,13.808912940674936,13.22764907995047,1.987803818148364,8.398367519929185,2.9837394742574115,1.8983706265359763,15.760159013557416,47.890245964724514,3.0081238513538744,11.349588936537383,4.288612009263871,13.910565538830213,16.67072977550212
206,2021-07-26,6.28048,17.69512,20.7439,6.79674,42.9756,10.227639625175444,9.821133665056305,15.13007927535018,9.991867352916548,25.227690606546854,20.38211345314506,21.857745038510913,6.312987111681643,27.512193170398014,12.711379440191239,2.4308846692589516,6.825197025945737,4.9512269043061075,19.447140123140706,10.483745167153085,5.491857186261326,1.7804683865074111,10.361786956098081,4.841437684548686,9.99996119746348,9.329261719454765,1.5609742512444864,8.182929342821764,3.426836061207338,1.7113795943977959,12.406503238039242,33.890243500130694,2.597557800522904,9.0569069209198,4.276415809647448,10.597557797614613,9.512190519592579
207,2021-07-27,5.88211,13.92276,21.20731,7.71138,42.97967,10.300810210216216,9.38617615513273,15.955282228256321,10.532516482154051,27.703267673299106,21.788641694480102,22.87402721437741,6.207279088575096,27.93089195933067,12.69104997399809,1.9349512844044716,7.162597998889021,5.2154470159372375,19.84960068760901,10.373987482016291,5.130069448186361,1.812991134354946,9.1747881703093,5.556897381871332,9.780453027154179,9.27641387200565,1.4146243180314988,8.044726231432167,3.756090131435647,1.6382065387675226,14.520323744855292,34.849594761886074,2.99186486649861,8.808939333605263,4.691050255129055,10.62194777408234,9.467475966529264
208,2021-07-28,6.19918,13.19105,21.13821,7.18699,50.04878,9.560972359166371,9.056906780375423,15.05690869030941,10.768288754412948,26.88215221116817,21.39027096277279,21.605705661103983,5.670701668806163,29.02438601122214,12.735765443524176,1.9959263171284305,6.597556458247774,4.914633149777148,16.853652084701075,10.528449908510627,5.207312450658571,1.8251769759669922,9.406482182230647,5.1951123785598465,11.008125625413935,9.788625326450742,1.1788457099663328,8.455288778289994,3.4105690411612883,1.6097495033800184,12.654469275275455,31.41463389704947,2.959346896788081,9.434955190317256,3.906498339994274,10.215441705579895,8.943085415560324
209,2021-07-29,6.28455,12.9878,20.80894,7.18699,48.49186,19.906504272901017,9.004059228644627,15.42682761583433,10.528450481832992,26.69515384467266,21.65855967265726,20.08945074454429,5.853637702182286,30.138209529306764,13.707309429967735,1.9471476275348116,7.3739790033891115,5.117879389493403,15.825207248976765,10.605692910982837,5.329260194488323,1.585331899422203,8.573158090453026,5.573158755795099,13.760128818903633,10.146340025859454,1.353656272359725,9.227639435468232,3.2967531480404006,1.6178815370681783,12.581296219645184,33.739836454547124,2.5203187280485513,8.630076275821768,4.21950505696771,11.154466702030446,8.085361148257242
210,2021-07-30,6.34146,11.43089,20.27642,7.36178,54.813,17.57723310011649,7.853652901302246,14.882112486275771,9.447148739210322,25.26425160462131,19.056919236200258,19.475645314505776,5.447142304236201,29.98780355753063,14.048773622978548,2.243896351019542,8.166661111728322,5.394313138267574,14.97560495713271,10.8617784573353,5.40244770354624,1.6910104522651324,7.94308079506094,5.426806390481193,11.670725668653558,11.069114027162374,1.508126403795372,10.219501680665582,3.373988213758224,1.3902405015313088,12.081298128328674,32.910567236675966,2.4390187212511734,8.96340999215591,4.0203174225886285,10.48780169212728,9.670726578015367
211,2021-07-31,9.87804,11.92682,23.2317,8.43495,100.0,13.951217914055706,9.304873569449837,16.83739524906665,11.638207258407759,30.243929431964062,18.991878225288833,22.43498947047497,6.5650264890885754,37.37398246946991,17.32519924151318,2.7317032957389573,8.869912281015361,5.979671740030419,19.86992531158063,13.918700932158105,6.792680277345516,1.8332872852673172,8.71135939114349,7.174761443655271,14.081280765067257,12.73985146737482,2.1869749752097354,10.199187873308567,3.2520254988139463,1.6178815370681783,14.09755964349208,38.9552857653221,2.5040597431932863,10.178857952260865,3.8048706114861024,14.25609545478078,13.695118727727685
212,2021-08-01,13.01626,14.92682,25.83739,9.59756,67.55691,13.540645953615504,12.260158973328156,21.613820246617482,13.325200198814247,32.36997112644416,20.00816040115533,23.995973732349164,6.849564531450579,39.13414534418514,20.256090764041723,4.260155699760952,12.5528403453523,5.898373244143917,16.66259590367778,20.51625778525835,8.239831229645377,2.3495757185161503,10.613817874254917,7.991864916832242,15.625989021855801,11.491870183154557,2.0081176255053785,8.268284606762247,3.4105690411612883,1.8617866399813674,16.894308339439796,31.27642490199814,2.739832812418316,11.62194650031965,4.341457362071468,14.296744607971952,11.04471059654311
213,2021-08-02,8.5813,15.55284,22.53658,8.93902,56.79268,11.715443843769593,11.117881162480233,18.410568053664747,13.239835096957957,29.052879569961494,19.605727336328627,20.707318507702183,6.138175744544288,35.06910083737883,15.532517240402203,3.130072618478458,9.833329827323851,6.113809542553129,11.378052200354684,16.56910734909832,6.422757973991885,1.963378276657456,10.369897265398407,6.349588416501092,13.390233506291823,9.768284895492995,1.516246602018032,9.296754302963393,3.422762650295643,1.8617866399813674,14.65853273990662,22.73170575172735,2.57316678197948,9.784548083374842,4.317067385603741,11.178856678498171,7.548774397671876
214,2021-08-03,8.40243,14.51626,22.27235,8.47154,49.32113,11.491866088326216,10.833330822959262,17.333332311363137,13.617882538977337,30.178888421052633,20.268324444801028,23.040670234274714,6.617880500641849,39.479672757263494,15.26015452025041,2.1219462855716236,9.463409727984821,5.548775564761911,12.898367083262379,13.439020943667682,6.081294859888545,1.7357597970478305,10.215434590784175,6.402407315260998,13.695124078531679,10.300810157295102,1.4593519672579527,9.569113738431625,3.264219107948301,1.7764206163399092,14.98780386646127,26.19918458627449,2.626009753389354,9.508125119720438,4.146335127564528,11.971541816142357,8.28048338276418
215,2021-08-04,7.25203,14.21138,21.71544,7.67073,53.88211,10.93495644195213,10.504061448201956,17.4634129643081,12.219509422560542,27.24802427792041,19.528455645057765,21.959390728498075,6.215447435815148,52.11382116695273,14.528447444635159,2.150402191899837,7.63413869748282,5.565044695319244,13.593483370162017,12.150411489726531,6.101619483860171,1.768282544895365,9.398371872930321,5.780481084492353,12.483712854195689,9.552846718385574,1.471545576392308,9.410570196084283,3.235758478767897,1.7317045960971402,14.203250668832885,27.097560842931834,2.670725773632123,9.560970472528034,3.9349537163341433,10.121947199581127,8.272352583019897
216,2021-08-05,7.2439,14.0,21.76016,7.39024,46.47154,10.089426971588358,10.203247107396745,18.49187063934764,12.475608212277075,27.296772275353018,19.2601669351733,23.646350998074457,6.138175744544288,63.036585391520354,13.951216243791313,1.7804820925608074,7.743899102728141,6.353649536798342,14.308947859483363,11.841463058287776,5.910563302836875,1.6625632367293188,9.191049544233069,5.873973795723236,13.715420229444051,9.731704068089932,1.4593519672579527,10.382118633924621,3.260145697036606,1.7967456180392538,14.004061586162463,31.548781957777777,2.4308917700840684,9.471538943636286,4.077228175268366,10.934954491055777,8.520320170334434
217,2021-08-06,7.4065,12.60569,20.67886,6.77235,61.19918,9.467475256667962,9.630076943886085,17.41869741321943,12.056907735342417,26.715465510269578,18.609756826059048,23.252042599486522,5.812970689987164,40.46747630690492,14.451212848713325,2.2642191342849474,7.101622966165062,6.093484918581504,12.910557141955337,11.670731501236107,5.83739937222904,1.8332872852673172,8.658499737060467,5.162589630712311,11.121914487557191,10.300810157295102,1.3902370997627895,11.150395880191162,3.3089467571747555,1.6016225522129135,12.983735319309048,26.552846731372558,2.3943027010084044,9.54471129580459,4.146335127564528,11.40243428934498,7.678857502519914
218,2021-08-07,10.22764,13.41056,25.46341,7.76829,60.19918,9.369915637996153,10.666663135420078,19.508130313423994,12.093491285788971,28.69923818356868,19.32114561296534,29.353710625802314,5.613785324133505,39.223576283237314,17.849588532695876,2.544708294571805,9.30080741307835,5.83739937222904,14.926821143910793,15.495934193566384,6.894303397203643,1.9999765568167116,9.398371872930321,7.2926665934333625,13.788616789762562,12.861787558718367,1.8129932557549717,11.813004055160205,3.426836061207338,1.8943046096918965,15.45934492239027,32.12601403904758,2.650400771932778,11.56910114751205,4.21950505696771,13.686987927983404,12.077232521757548
219,2021-08-08,13.84146,15.95528,27.54878,9.18292,57.6626,10.483734930744317,13.89024184583045,22.808942125048535,15.113818758213606,34.187057098844676,22.27642743581515,30.687029508985884,6.113801745827985,35.077233960441646,20.463408548474277,4.439017577865297,12.272351185065443,6.609758661600889,15.85772193164135,21.987788854944128,7.6219579452179484,2.6666521323680543,11.34549819017821,7.869884234742427,14.06909492345521,11.89023912087803,1.7560986209948928,9.256100064648633,3.61788702004605,2.2154437025583835,20.61381922806722,26.658537756713365,2.8821078243137275,11.467475841769001,4.402433514623347,13.601621798963796,9.922759565202044
220,2021-08-09,6.30894,15.43902,23.28861,7.25609,40.2317,9.756095080657653,10.882108890221335,17.08129952196766,12.711380484535972,27.398417965340183,20.902441540436456,44.40657679717587,5.849575369062901,29.00812644802427,12.528447659091619,2.199180881493456,7.43495403611307,6.1707279210537145,11.337402952411434,12.247955537720284,5.918697868115542,1.7967297604311785,9.975589514239386,5.479666044564216,11.105653113633421,8.918699172596936,1.0812968368914948,9.097556522301293,3.2113712604991873,1.9390206299346653,15.841459020354794,22.605689724687203,2.418693719551829,9.617881225207771,3.662593729786759,10.276417858131774,6.930889340704164
221,2021-08-10,6.5813,12.95934,21.57723,6.74796,75.63414,8.98373619533465,9.597555909612927,15.085363724261509,12.41056614373076,25.918724046854944,20.487821476251607,216.29725746469836,5.134124249037228,25.910562707593982,13.317066547363298,2.560967857769678,7.386175346519452,5.658533249898705,8.987810401631307,12.223575420334369,5.94307798550146,1.711347358500621,8.33738854621996,5.804852767716445,10.68289814693859,9.959362477932439,1.2276467701044824,8.613832320637336,2.902430997627893,1.910563594547161,12.70731224668533,17.77642052872082,2.8943058748459674,14.735769029921286,3.882105940761426,10.764224655781684,6.036578897316929
222,2021-08-11,7.08943,14.65447,20.86585,6.83333,39.02032,10.373980795256989,10.394303828566965,17.80487685588093,11.92682708239745,26.68296684531451,21.3658532830552,32.04882840500642,5.914616379974326,28.422762124117614,13.609752050780497,2.6016201072282312,7.227636251680512,5.731697180506538,9.040649708267516,12.495930097244164,5.475611634154076,2.028423772352525,10.186987375248362,5.280454025167288,12.682924873592619,8.203243150178778,1.1666521008319783,9.75609128635864,3.6300806291804046,1.6951155270214762,14.752030797236241,16.613819249971996,2.491866775182102,9.231702156066032,4.044709821821477,9.829262636438155,6.321132660715616
223,2021-08-12,6.95934,14.86585,21.24796,6.91056,38.57317,10.995932510177385,10.369914794935928,18.430894571122383,12.577233831269943,27.459396643132223,20.86181820924262,19.463414634146343,5.654452336328626,27.849587460413556,15.032513952552444,2.9024320507804946,7.784544669258953,5.662588743312996,8.60975353299901,12.51625472121579,5.752021804478164,2.125992015895129,9.117852983914556,5.414620548869147,14.345497524836139,8.048773018743132,1.223573359192787,10.345537806521556,3.4756104977447575,1.987802667021514,14.743898763548078,15.487801957777778,2.7560917972735806,9.024386144707789,3.930888316462002,9.80487265997043,5.126009277206249
224,2021-08-13,7.5813,14.04878,20.28048,7.33739,46.66666,13.430891818128176,9.394304671627188,17.365853345636292,14.581298145470559,30.99192289794609,20.7032561745828,13.195103587933248,5.008104560333761,26.99999353941792,15.853651967219868,3.8821091602868574,7.804874135452101,5.308935570516697,7.53252488405278,13.247964762644385,5.674802380456038,1.6910104522651324,8.585343932065074,5.743882804333097,10.959341503642634,8.69106738635516,1.191039319100688,12.390256966188765,3.455270066787013,1.8170706197385986,14.548775697721737,12.499996212847806,2.174793699159695,8.630076275821768,3.8495875873145367,10.060971047029248,5.211375406225855
225,2021-08-14,11.17073,14.13821,23.87398,9.02845,55.57723,14.46747800966217,11.03251606062394,19.979674857941788,16.983739903295856,33.9187683889602,21.06506590821566,14.475612140564829,5.23576993902439,32.089430625256675,19.349591713317395,6.01219213434112,10.036577708761133,5.447152444903784,8.540645095805464,20.36585085217831,7.402442574944361,2.219484727126012,10.951190439019191,8.146327591446472,17.032495977953882,10.760173764291078,1.8333336867127166,13.219528881727811,3.9024400646486352,2.1585347143044302,17.081299371577977,15.365851947581712,2.5081257600373665,9.723571930822963,4.410561891602509,13.178858976503028,7.926825089834452
226,2021-08-15,14.35772,15.20731,26.23577,9.67479,63.89837,14.76828886631972,12.739835518488068,22.743903540649885,17.516260516038898,34.264285109114255,21.29674993902439,14.292676107188708,5.983719724005135,36.64633861392219,21.142273714428377,5.4756065000280865,11.719505987554536,5.573179260597911,10.752020772198508,27.86990479717311,8.268290418895669,2.4552542713590793,11.60975570527021,8.70728385883177,18.963401676601123,10.15041343677115,1.8902283214727957,11.174809722060601,3.3089467571747555,2.2235757362465436,19.142276906984147,22.16260062162465,3.6178840673763197,10.276417858131774,4.361781938667054,13.845526409171313,9.508125119720438
227,2021-08-16,11.36178,16.97154,25.1626,9.68292,50.0,13.68292460752365,12.638209899495198,22.284553512947614,16.47154232386278,32.028516739409504,21.248001941591784,14.528466152118101,6.280488446726573,31.93495475048527,18.353655040613162,4.048774695260862,10.837392940163152,5.573179260597911,9.345519067841897,23.849590430405247,7.6788527452684505,2.504038393130381,11.804851437032301,8.18288511628261,15.146339624089341,9.21951923724557,1.3455094505363356,10.861796048277613,3.552845563462581,2.329266761587346,19.089428853053217,20.910567302390287,3.126012927226917,10.219507105452037,4.166659704160114,11.967476416270214,8.57316552314203
228,2021-08-17,6.4756,15.86178,19.9878,7.00813,36.46341,13.142271994138486,10.134142522677033,19.05690880221618,21.40650300831068,25.345541948010272,18.520341816431323,10.386153119383827,6.2276344351733,24.292679364519817,14.475605534974006,4.536581639980277,7.898368294571805,5.459342503596742,6.166672427639422,15.471530497730384,6.073160294609878,2.2601177842738718,10.61785265124352,4.991824826851197,10.052820851546501,7.069104382680133,0.9918681620393164,10.10975919845639,3.715435893120888,2.2113776857143037,16.329264143660115,11.894307096190497,2.902432826013072,8.203248053488856,4.532514196706266,9.747961907290692,4.378041115390499
229,2021-08-18,6.87398,16.0691,21.06097,6.9756,35.10162,13.207314062684798,10.902435407678974,18.617885291971547,16.34552767123888,30.227680099486523,19.353687958921697,10.27642644415918,5.792659024390245,25.162596068780854,14.207312717817487,4.914628179454372,7.947146984165423,5.804884689564457,5.227637074630197,16.910570463201662,5.593503884569536,2.2398216333615,10.914632914183054,5.26419265124352,10.752019174945378,7.512200969630061,1.2601541865958517,10.414626050415988,3.6910486748521785,2.2560937059570727,16.32520320933709,9.841461594472479,2.6869898410084425,8.268287183147756,4.878041689891712,10.674793126889938,4.040644421949335
